Report Week,BrandCatalog,SKU,Display Sku,SupplierPart Number,ManufacturerPart Number,Class Name,Supplier ID,Supplier Name,Is CG,Ship Class,Product Status,SKU LaunchMonth,Brand Type,Is InExclusivity Program,QuantitySold L90D,WSC L90D,QuantitySold L12M,WSC L12M,Retail Price,Tax And Duties,Retail Price Net,Base Cost,WholesaleCost,Ship Outbound Cost,Ship Other Cost,Incident And Return Cost,Rebate,Product Allowance Cost,Other Handling Cost,Total Cost,B2C Discount,CG Markdown,WSC MarketCompetitiveness Percentile,ShipCost MarketCompetitiveness Percentile,IncidentsAndReturnCost MarketCompetitiveness Percentile
2026-05-03,Wayfair US,DMOM1017,W115286599,3T-B,3T-B,Aquariums & Bowls,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,,0,,0,88.99,0,88.99,70,63,11.370794135,0,3.903541,0,-3.78,5.691868964,80.186204099,-0.1,,0,0.35,0
2026-05-03,Wayfair US,DMOM1024,W116063488,LFC-5W,LFC-5W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,1,207,1,207,329.99,0,329.99,230,207,27.865658623,0,23.819366,0,-12.42,13.703110065,259.968134688,-0.1,,0.73,0.5,0.64
2026-05-03,Wayfair US,DMOM1027,W116063491,LFC-4B,LFC-4B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,14,2128.23,38,6347.99,279.99,0,279.99,200,180,22.201793368,0,17.677422,0,-10.8,11.924311263,221.003526631,-0.1,,0.76,0.38,0.29
2026-05-03,Wayfair US,DMOM1040,W119186674,CT-01,CT-01,Coffee & Cocktail Tables,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Mar-2026,Header Brand,Not exclusive,,0,,0,243.99,0,243.99,136,125.12,17.785556555,0,17.173819,0,-7.5072,10.823018994,163.395194549,-0.08,,0.36,0.09,0
2026-05-03,Wayfair US,DMOM1003,W114467209,4T-Kayak,4T-Kayak,Bike And Sport Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,15,1729,35,4205.6,193.99,0,193.99,140,126,20.631023098,0,7.257159,0,-7.56,8.223790097,154.551972195,-0.1,,1,0.82,0
2026-05-03,Wayfair US,DMOM1015,W115304074,5T-dong-198-120,5T-dong-198-120,Shelving & Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,0,0,6,587.4,164.99,0,164.99,110,99,20.913719943,0,7.995317,0,-5.94,7.233107692,129.202144635,-0.1,,0.16,0.63,0.95
2026-05-03,Wayfair US,DMOM1018,W116063433,LFC-2W,LFC-2W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,4,479.25,16,1786.05,193.99,0,193.99,135,121.5,18.560908826,0,10.646175,0,-7.29,8.780269881,152.197353707,-0.1,,0.71,0.19,0.05
2026-05-03,Wayfair US,DMOM1021,W116063489,LFC-2W-680,LFC-2W-680,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,28,2840.4,54,5494.8,168.99,0,168.99,120,108,13.83981926,0,9.154173,0,-6.48,7.848022869,132.362015129,-0.1,,0.48,0.38,0
2026-05-03,Wayfair US,DMOM1027,W116063491,LFC-4W,LFC-4W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,5,880,8,1412,279.99,0,279.99,200,180,23.037760859,0,17.677422,0,-10.8,11.924311263,221.839494122,-0.1,,0.76,0.33,0.29
2026-05-03,Wayfair US,DMOM1054,W119669210,LFC-4B-400,LFC-4B-400,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Not defined,Header Brand,Not exclusive,,0,,0,276.99,0,276.99,180,180,24.314442803,0,17.430624,0,-10.8,11.815403024,222.760469827,,,0,0.05,0.1
2026-05-03,Wayfair US,DMOM1000,W114466261,5T-1830-1200,5T-1830-1200,Shelving & Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,5,616,16,1978.2,199.99,0,199.99,140,126,19.36102973,0,9.126292,0,-7.56,8.587363094,155.514684824,-0.1,,0.97,0.69,0.31
2026-05-03,Wayfair US,DMOM1000,W114466261,5T-1600-800,5T-1600-800,Shelving & Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,0,0,2,153,119.99,0,119.99,85,76.5,11.640845391,0,5.294181,0,-4.59,5.597891127,94.442917518,-0.1,,0.5,0.31,0.41
2026-05-03,Wayfair US,DMOM1012,W115101378,YB-CW12Y0719,YB-CW12Y0719,Small Animal Cages And Habitats,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,,0,,0,137.99,0,137.99,105,94.5,16.395273328,0,6.683202,0,-5.67,6.592633013,118.501108341,-0.1,,0,1,0.89
2026-05-03,Wayfair US,DMOM1013,W115101372,YB-CW12H0689,YB-CW12H0689,Small Animal Cages And Habitats,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,,0,,0,309.99,0,309.99,235,211.5,32.105484244,0,14.875548,0,-12.69,12.970250926,258.76128317,-0.1,,0.25,0.83,0.33
2026-05-03,Wayfair US,DMOM1015,W115304074,5T-dong-183-120,5T-dong-183-120,Shelving & Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,5,528,21,2220,179.99,0,179.99,120,108,21.835280305,0,8.585454,0,-6.48,7.814412187,139.755146492,-0.1,,0.21,0.79,0.84
2026-05-03,Wayfair US,DMOM1017,W115286599,3T-W,3T-W,Aquariums & Bowls,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,6,122.81,6,122.81,88.99,0,88.99,70,63,10.421016343,0,5.079228,0,-3.78,5.652349395,80.372593738,-0.1,,0,0,0.59
2026-05-03,Wayfair US,DMOM1025,W116063428,LFC-3B,LFC-3B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,5,533.2,18,2301.75,219.99,0,219.99,155,139.5,19.195069438,0,12.362871,0,-8.37,9.744967138,172.432907576,-0.1,,0.6,0.6,0.3
2026-05-03,Wayfair US,DMOM1026,W116063431,VFC-2B,VFC-2B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,,0,,0,111.99,0,111.99,80,72,10.980244002,0,6.28662,0,-4.32,5.702649742,90.649513744,-0.1,,0,0,0.29
2026-05-03,Wayfair US,DMOM1002,W114460480,8T-Kayak,8T-Kayak,Bike And Sport Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,,0,,0,279.99,0,279.99,215,193.5,17.992902411,0,11.413926,0,-11.61,11.418229015,222.715057426,-0.1,,0.82,0.64,0.36
2026-05-03,Wayfair US,DMOM1016,W115304072,5T-wangge,5T-wangge,Shelving & Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,0,0,3,211.2,114.99,0,114.99,80,72,11.490979485,0,5.063472,0,-4.32,5.40752228,89.641973765,-0.1,,0.55,0.09,0.91
2026-05-03,Wayfair US,DMOM1020,W116063492,MFC-D2-W,MFC-D2-W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,19,1736.9,34,3000.8,153.99,0,153.99,110,99,11.660179556,0,8.793927,0,-5.94,7.261751207,120.775857763,-0.1,,0.55,0,0
2026-05-03,Wayfair US,DMOM1020,W116063492,MFC-D2-B,MFC-D2-B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,32,2681.8,59,5206.3,157.99,0,157.99,110,99,14.763051766,0,9.090324,0,-5.94,7.408080944,124.32145671,-0.1,,0.55,0.77,0
2026-05-03,Wayfair US,DMOM1022,W116063490,MFC-D3-B,MFC-D3-B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,32,1008,54,2812.95,139.99,0,139.99,105,94.5,12.450476614,0,7.881437,0,-5.67,6.748579274,115.910492888,-0.1,,0.17,0.33,0.22
2026-05-03,Wayfair US,DMOM1029,W116052666,VF-ZH-4W,VF-ZH-4W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,4,462.5,17,2103.45,259.99,0,259.99,185,166.5,21.776546247,0,16.285521,0,-9.99,11.182720303,205.75478755,-0.1,,0.63,0.21,0
2026-05-03,Wayfair US,DMOM1029,W116052666,VF-ZH-4B,VF-ZH-4B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,10,1461.5,26,4071.85,259.99,0,259.99,185,166.5,22.126755906,0,15.615691,0,-9.99,11.203155517,205.455602423,-0.1,,0.63,0.53,0
2026-05-03,Wayfair US,DMOM1056,DMOM1056,MFC-D2W,MFC-D2W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Admins Can Sell,Not defined,,Not exclusive,,0,,0,226.99,0,226.99,130,130,13.003851769,0,13.438012,0,-7.8,9.952882176,158.594745945,,,,,
2026-05-03,Wayfair US,DMOM1006,W114941605,MK-WB001B,MK-WB001B,Workbenches,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,,0,,0,249.99,0,249.99,179.99,161.991,21.485384173,0,11.5861383,0,-9.71946,11.244871861,196.587934334,-0.1,,0.85,0.38,0
2026-05-03,Wayfair US,DMOM1023,W116063425,VFC-4W,VFC-4W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,2,242.2,4,491.4,199.99,0,199.99,140,126,18.197426524,0,11.283461,0,-7.56,8.992686931,156.913574455,-0.1,,0.55,0.18,0.05
2026-05-03,Wayfair US,DMOM1038,W119185475,PT01-WH,PT01-WH,Pantry Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Mar-2026,Header Brand,Not exclusive,,0,,0,214.99,0,214.99,136,125.12,20.877873356,0,12.235409,0,-7.5072,10.407841125,161.133923481,-0.08,,0,0,0
2026-05-03,Wayfair US,DMOM1053,W119669211,LFC-4W-400,LFC-4W-400,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Not defined,Header Brand,Not exclusive,,0,,0,276.99,0,276.99,180,180,24.314442803,0,17.430624,0,-10.8,11.815403024,222.760469827,,,0.43,0.48,0.26
2026-05-03,Wayfair US,DMOM1009,W115098286,YB-MSE3400003,YB-MSE3400003,Crates and Carriers,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Aug-2025,Header Brand,Not exclusive,,0,,0,364.99,0,364.99,245,220.5,36.172660997,0,21.250161,0,-13.23,15.865650003,280.558472,-0.1,,0.18,1,0.45
2026-05-03,Wayfair US,DMOM1025,W116063428,LFC-3W,LFC-3W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,17,2314.15,43,5855.9,219.99,0,219.99,155,139.5,19.308566212,0,12.362871,0,-8.37,9.744967138,172.54640435,-0.1,,0.6,0.6,0.1
2026-05-03,Wayfair US,DMOM1028,W116055452,VFC-5B,VFC-5B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,0,0,2,306,239.99,0,239.99,170,153,20.288651614,0,15.237318,0,-9.18,10.439400221,189.785369835,-0.1,,0.48,0.78,0.39
2026-05-03,Wayfair US,DMOM1037,W119184271,CT-02,CT-02,Coffee & Cocktail Tables,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Mar-2026,Header Brand,Not exclusive,,0,,0,229.99,0,229.99,128,117.76,17.879928182,0,16.179066,0,-7.0656,10.315325913,155.068720095,-0.08,,0.18,0.18,0.45
2026-05-03,Wayfair US,DMOM1055,DMOM1055,MFC-D3B,MFC-D3B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Admins Can Sell,Not defined,,Not exclusive,,0,,0,216.99,0,216.99,125,125,11.346861574,0,12.880007,0,-7.5,9.578726723,151.305595297,,,,,
2026-05-03,Wayfair US,DMOM1001,W114464543,2T-Kayak,2T-Kayak,Bike And Sport Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,0,0,9,581.4,127.99,0,127.99,95,85.5,11.096144483,0,4.84418,0,-5.13,5.729789657,102.04011414,-0.1,,0.73,0.09,1
2026-05-03,Wayfair US,DMOM1004,W114460485,3T-Kayak,3T-Kayak,Bike And Sport Racks,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,0,0,13,1277.1,145.99,0,145.99,110,99,10.746770896,0,5.612624,0,-5.94,6.400499412,115.819894308,-0.1,,0.82,0,0.45
2026-05-03,Wayfair US,DMOM1005,W114460483,5T-Niudun,5T-Niudun,Bookcases,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Jul-2025,Header Brand,Not exclusive,1,59.4,3,178.2,116.99,0,116.99,108,59.4,18.643993481,0,5.290778,0,-3.564,5.540703119,85.3114746,-0.45,,0.59,0.76,0.24
2026-05-03,Wayfair US,DMOM1010,W115099172,YB-CW12S0714,PWUC2619,Small Animal Cages And Habitats,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,,Active,Aug-2025,,Not exclusive,,0,,0,169.99,0,169.99,130,117,19.950564999,0,8.033798,0,-7.02,7.799471326,145.763834325,-0.1,,0,0.91,1
2026-05-03,Wayfair US,DMOM1018,W116063433,LFC-2B,LFC-2B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,18,1759.05,26,2708.1,191.99,0,191.99,135,121.5,17.601411697,0,10.541175,0,-7.29,8.705796381,151.058383078,-0.1,,0.71,0.14,0.1
2026-05-03,Wayfair US,DMOM1019,W116063436,VFC-3B,VFC-3B,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,6,644.4,34,3507.6,165.99,0,165.99,120,108,12.023975385,0,8.999478,0,-6.48,7.739597903,130.283051288,-0.1,,0.4,0.15,0.3
2026-05-03,Wayfair US,DMOM1019,W116063436,VFC-3W,VFC-3W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,3,316.8,15,1584,168.99,0,168.99,120,108,13.830308941,0,9.156078,0,-6.48,7.851343523,132.357730464,-0.1,,0.4,0.4,0.3
2026-05-03,Wayfair US,DMOM1021,W116063489,LFC-2B-680,LFC-2B-680,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,19,2005.2,38,3992.4,165.99,0,165.99,120,108,12.04330955,0,8.996073,0,-6.48,7.736336199,130.295718749,-0.1,,0.48,0.05,0
2026-05-03,Wayfair US,DMOM1022,W116063490,MFC-D3-W,MFC-D3-W,Filing Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Oct-2025,Header Brand,Not exclusive,55,4941.3,61,5127.15,139.99,0,139.99,105,94.5,11.758627034,0,7.881437,0,-5.67,6.748579274,115.218643308,-0.1,,0.17,0.06,0.22
2026-05-03,Wayfair US,DMOM1039,W119185476,PT02-WH,PT02-WH,Pantry Cabinets,347069,"Guangzhou youbao Technology Co. , Ltd.",DS,SP,Active,Mar-2026,Header Brand,Not exclusive,,0,,0,249.99,0,249.99,162,149.04,21.214601354,0,14.970585,0,-8.9424,11.680592376,187.96337873,-0.08,,0.55,0.18,0.09
